SR16C-DI-EBPM-05,SR16A-PC-Q2AD-07:I,0.970834,A,SR05A-PC-VSTR-02:I,0.009730,A

SR16C-DI-EBPM-06,SR16A-PC-Q3D-08:I,0.988427,A,SR06A-PC-VSTR-02:I,0.009549,A

SR16C-DI-EBPM-06,SR16A-PC-Q2D-09:I,1.295037,A,SR06A-PC-VSTR-02:I,0.009549,A

SR16C-DI-EBPM-07,SR16A-PC-Q1D-10:I,0.709650,A,SR05A-PC-VSTR-06:I,0.009575,A

SR17C-DI-EBPM-01,SR17A-PC-Q1D-01:I,0.709650,A,SR21A-PC-VSTR-02:I,0.009793,A

SR17C-DI-EBPM-02,SR17A-PC-Q2D-02:I,1.295037,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-02,SR17A-PC-Q3D-03:I,0.988427,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-03,SR17A-PC-Q2AD-04:I,0.970834,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-04,SR17A-PC-Q1AD-05:I,1.255426,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-04,SR17A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-05,SR17A-PC-Q2AB-07:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-06,SR17A-PC-Q3B-08:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-06,SR17A-PC-Q2B-09:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR17C-DI-EBPM-07,SR17A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-02:I,0.009730,A

SR18C-DI-EBPM-01,SR18A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-02:I,0.009554,A

SR18C-DI-EBPM-02,SR18A-PC-Q2B-02:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR18C-DI-EBPM-02,SR18A-PC-Q3B-03:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR18C-DI-EBPM-03,SR18A-PC-Q2AB-04:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR18C-DI-EBPM-04,SR18A-PC-Q1AB-05:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR18C-DI-EBPM-04,SR18A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR18C-DI-EBPM-05,SR18A-PC-Q2AB-07:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR18C-DI-EBPM-06,SR18A-PC-Q3B-08:I,0.917080,A,SR24A-PC-VSTR-06:I,0.0099,A

SR18C-DI-EBPM-06,SR18A-PC-Q2B-09:I,1.464993,A,SR24A-PC-VSTR-06:I,0.0099,A

SR18C-DI-EBPM-07,SR18A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-02:I,0.009730,A

SR19C-DI-EBPM-01,SR19A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR19C-DI-EBPM-02,SR19A-PC-Q2B-02:I,1.464993,A,SR20A-PC-VSTR-06:I,0.009811,A

SR19C-DI-EBPM-02,SR19A-PC-Q3B-03:I,0.917080,A,SR20A-PC-VSTR-06:I,0.009811,A

SR19C-DI-EBPM-03,SR19A-PC-Q2AB-04:I,1.053573,A,SR20A-PC-VSTR-06:I,0.009811,A

SR19C-DI-EBPM-04,SR19A-PC-Q1AB-05:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR19C-DI-EBPM-04,SR19A-PC-Q1AB-06:I,1.295443,A,SR20A-PC-VSTR-06:I,0.009811,A

SR19C-DI-EBPM-05,SR19A-PC-Q2AB-07:I,1.053573,A,SR24A-PC-VSTR-06:I,0.0099,A

SR19C-DI-EBPM-06,SR19A-PC-Q3B-08:I,0.917080,A,SR05A-PC-VSTR-02:I,0.009730,A

SR19C-DI-EBPM-06,SR19A-PC-Q2B-09:I,1.464993,A,SR05A-PC-VSTR-02:I,0.009730,A

SR19C-DI-EBPM-07,SR19A-PC-Q1B-10:I,1.168697,A,SR05A-PC-VSTR-06:I,0.009575,A

SR20C-DI-EBPM-01,SR20A-PC-Q1B-01:I,1.168697,A,SR20A-PC-VSTR-06:I,0.009811,A

SR20C-DI-EBPM-02,SR20A-PC-Q2B-02:I,1.464993,A,SR24A-PC-VSTR-06:I,0.0099,A

SR20C-DI-EBPM-02,SR20A-PC-Q3B-03:I,0.917080,A,SR24A-PC-VSTR-06:I,0.0099,A

SR20C-DI-EBPM-03,SR20A-PC-Q2AB-04:I,1.053573,A,SR24A-PC-VSTR-06:I,0.0099,A

SR20C-DI-EBPM-04,SR20A-PC-Q1AB-05:I,1.295443,A,SR05A-PC-VSTR-02:I,0.009730,A

SR20C-DI-EBPM-04,SR20A-PC-Q1AD-06:I,1.255426,A,SR05A-PC-VSTR-02:I,0.009730,A

SR20C-DI-EBPM-05,SR20A-PC-Q2AD-07:I,0.970834,A,SR05A-PC-VSTR-02:I,0.009730,A

SR20C-DI-EBPM-06,SR20A-PC-Q3D-08:I,1.049511,A,SR06A-PC-VSTR-02:I,0.009549,A

SR20C-DI-EBPM-06,SR20A-PC-Q2D-09:I,1.381004,A,SR06A-PC-VSTR-02:I,0.009549,A

SR20C-DI-EBPM-07,SR20A-PC-Q1D-10:I,0.874389,A,SR05A-PC-VSTR-06:I,0.009575,A

SR21C-DI-EBPM-01,SR21A-PC-Q1D-01:I,0.874389,A,SR21A-PC-VSTR-06:I,0.009654,A

SR21C-DI-EBPM-02,SR21A-PC-Q2D-02:I,1.381004,A,SR22A-PC-VSTR-06:I,0.009731,A

SR21C-DI-EBPM-02,SR21A-PC-Q3D-03:I,1.049511,A,SR22A-PC-VSTR-06:I,0.009731,A

SR21C-DI-EBPM-03,SR21A-PC-Q2AD-04:I,0.970834,A,SR23A-PC-VSTR-06:I,0.009789,A

SR21C-DI-EBPM-04,SR21A-PC-Q1AD-05:I,1.255426,A,SR24A-PC-VSTR-06:I,0.0099,A

SR21C-DI-EBPM-04,SR21A-PC-Q1AB-06:I,1.295443,A,SR24A-PC-VSTR-06:I,0.0099,A

SR21C-DI-EBPM-05,SR21A-PC-Q2AB-07:I,1.053573,A,SR05A-PC-VSTR-02:I,0.009730,A

SR21C-DI-EBPM-06,SR21A-PC-Q3B-08:I,0.917080,A,SR05A-PC-VSTR-02:I,0.009730,A

SR21C-DI-EBPM-06,SR21A-PC-Q2B-09:I,1.464993,A,SR05A-PC-VSTR-02:I,0.009730,A

